problem type;benchmark set;filename;number of orders;capacity;random seed;policy;opt?;UB;LB;time [s]
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_10.txt;8;14;10;optimal;true;92,8;92,8;0,692
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_11.txt;8;14;11;optimal;true;92;92;0,155
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_12.txt;8;14;12;optimal;true;88;88;0,291
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_13.txt;8;14;13;optimal;true;109,2;109,2;0,13
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_14.txt;8;14;14;optimal;true;102,4;102,4;0,127
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_15.txt;8;14;15;optimal;true;128,8;128,8;0,245
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_16.txt;8;14;16;optimal;true;94;94;0,17
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_17.txt;8;14;17;optimal;true;101,6;101,6;0,517
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_18.txt;8;14;18;optimal;true;93,2;93,2;0,196
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_19.txt;8;14;19;optimal;true;162;162;0,825
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_20.txt;8;14;20;optimal;true;126,8;126,8;0,555
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_21.txt;8;14;21;optimal;true;116;116;0,161
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_22.txt;8;14;22;optimal;true;98,8;98,8;0,233
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_23.txt;8;14;23;optimal;true;90,8;90,8;0,179
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_24.txt;8;14;24;optimal;true;84;84;0,093
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_25.txt;8;14;25;optimal;true;114,8;114,8;0,435
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_26.txt;8;14;26;optimal;true;111,2;111,2;0,303
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_27.txt;8;14;27;optimal;true;114;114;0,347
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_28.txt;8;14;28;optimal;true;114,8;114,8;0,117
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_29.txt;8;14;29;optimal;true;120;120;0,341
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_30.txt;8;14;30;optimal;true;170,8;170,8;0,248
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_01.txt;8;14;1;optimal;true;162,4;162,4;0,2
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_02.txt;8;14;2;optimal;true;161,6;161,6;0,393
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_03.txt;8;14;3;optimal;true;162,4;162,4;0,611
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_04.txt;8;14;4;optimal;true;146,8;146,8;0,517
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_05.txt;8;14;5;optimal;true;155,6;155,6;0,333
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_06.txt;8;14;6;optimal;true;166,4;166,4;0,687
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_07.txt;8;14;7;optimal;true;156,4;156,4;0,217
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_08.txt;8;14;8;optimal;true;158,4;158,4;0,504
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_09.txt;8;14;9;optimal;true;152,8;152,8;0,497
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_10.txt;8;14;10;optimal;true;150,8;150,8;0,338
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_11.txt;8;14;11;optimal;true;152,4;152,4;0,275
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_12.txt;8;14;12;optimal;true;154,4;154,4;0,204
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_13.txt;8;14;13;optimal;true;161,6;161,6;0,448
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_14.txt;8;14;14;optimal;true;156,4;156,4;0,504
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_15.txt;8;14;15;optimal;true;161,2;161,2;0,287
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_16.txt;8;14;16;optimal;true;160,4;160,4;0,59
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_17.txt;8;14;17;optimal;true;155,6;155,6;0,415
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_18.txt;8;14;18;optimal;true;165,2;165,2;0,269
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_19.txt;8;14;19;optimal;true;159,6;159,6;0,531
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_20.txt;8;14;20;optimal;true;164,4;164,4;1,592
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_21.txt;8;14;21;optimal;true;146,8;146,8;0,412
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_22.txt;8;14;22;optimal;true;160,8;160,8;0,24
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_23.txt;8;14;23;optimal;true;155,6;155,6;0,39
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_24.txt;8;14;24;optimal;true;155,6;155,6;0,661
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_25.txt;8;14;25;optimal;true;169,6;169,6;0,201
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_26.txt;8;14;26;optimal;true;160,4;160,4;1,993
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_27.txt;8;14;27;optimal;true;148,8;148,8;0,341
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_28.txt;8;14;28;optimal;true;155,6;155,6;0,472
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_29.txt;8;14;29;optimal;true;144;144;0,568
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store4_30.txt;8;14;30;optimal;true;157,6;157,6;0,409
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_01.txt;8;14;1;optimal;true;136,8;136,8;0,418
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_02.txt;8;14;2;optimal;true;118;118;0,235
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_03.txt;8;14;3;optimal;true;134,8;134,8;0,363
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_04.txt;8;14;4;optimal;true;143,6;143,6;2,35
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_05.txt;8;14;5;optimal;true;148;148;0,383
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_06.txt;8;14;6;optimal;true;117,2;117,2;0,261
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_07.txt;8;14;7;optimal;true;143,6;143,6;0,71
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_08.txt;8;14;8;optimal;true;128;128;0,43
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_09.txt;8;14;9;optimal;true;132,4;132,4;0,165
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_10.txt;8;14;10;optimal;true;107,2;107,2;0,491
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_11.txt;8;14;11;optimal;true;140;140;0,434
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_12.txt;8;14;12;optimal;true;145,6;145,6;0,598
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_13.txt;8;14;13;optimal;true;106,4;106,4;0,153
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_14.txt;8;14;14;optimal;true;142,4;142,4;0,663
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_15.txt;8;14;15;optimal;true;173,2;173,2;0,354
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_16.txt;8;14;16;optimal;true;110,4;110,4;0,27
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_17.txt;8;14;17;optimal;true;120,8;120,8;0,576
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_18.txt;8;14;18;optimal;true;114;114;0,315
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_19.txt;8;14;19;optimal;true;156,4;156,4;0,54
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_20.txt;8;14;20;optimal;true;135,6;135,6;0,631
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_21.txt;8;14;21;optimal;true;118,8;118,8;0,479
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_22.txt;8;14;22;optimal;true;136,8;136,8;0,193
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_23.txt;8;14;23;optimal;true;109,2;109,2;0,243
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_24.txt;8;14;24;optimal;true;128,8;128,8;0,255
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_25.txt;8;14;25;optimal;true;130,4;130,4;0,362
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_26.txt;8;14;26;optimal;true;129,6;129,6;0,326
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_27.txt;8;14;27;optimal;true;138;138;0,269
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_28.txt;8;14;28;optimal;true;150,4;150,4;0,306
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_29.txt;8;14;29;optimal;true;157,2;157,2;0,643
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store5_30.txt;8;14;30;optimal;true;129,6;129,6;0,327
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_01.txt;8;7;1;optimal;true;286;286;0,259
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_02.txt;8;7;2;optimal;true;304,4;304,4;0,19
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_03.txt;8;7;3;optimal;true;301,2;301,2;0,158
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_04.txt;8;7;4;optimal;true;320;320;0,183
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_05.txt;8;7;5;optimal;true;296,4;296,4;0,169
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_06.txt;8;7;6;optimal;true;278;278;0,115
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_07.txt;8;7;7;optimal;true;303,6;303,6;0,157
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_08.txt;8;7;8;optimal;true;292,8;292,8;0,27
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_09.txt;8;7;9;optimal;true;305,2;305,2;0,403
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_10.txt;8;7;10;optimal;true;302,8;302,8;0,308
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_11.txt;8;7;11;optimal;true;276,8;276,8;0,34
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_12.txt;8;7;12;optimal;true;306,4;306,4;0,165
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_13.txt;8;7;13;optimal;true;294;294;0,178
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_14.txt;8;7;14;optimal;true;303,6;303,6;0,178
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_15.txt;8;7;15;optimal;true;268,8;268,8;0,222
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_16.txt;8;7;16;optimal;true;296,8;296,8;0,126
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_17.txt;8;7;17;optimal;true;320,4;320,4;0,174
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_18.txt;8;7;18;optimal;true;292,4;292,4;0,168
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_19.txt;8;7;19;optimal;true;298;298;0,24
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_20.txt;8;7;20;optimal;true;323,2;323,2;0,294
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_21.txt;8;7;21;optimal;true;297,2;297,2;0,209
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_22.txt;8;7;22;optimal;true;295,6;295,6;0,179
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_23.txt;8;7;23;optimal;true;273,2;273,2;0,179
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_24.txt;8;7;24;optimal;true;296;296;0,259
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_25.txt;8;7;25;optimal;true;301,2;301,2;0,678
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_26.txt;8;7;26;optimal;true;322,4;322,4;0,165
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_27.txt;8;7;27;optimal;true;285,2;285,2;0,21
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_28.txt;8;7;28;optimal;true;322,4;322,4;0,256
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_29.txt;8;7;29;optimal;true;322;322;0,279
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store1_30.txt;8;7;30;optimal;true;308,8;308,8;0,259
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_01.txt;8;7;1;optimal;true;246,4;246,4;0,135
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_02.txt;8;7;2;optimal;true;256,4;256,4;0,219
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_03.txt;8;7;3;optimal;true;220,8;220,8;0,188
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_04.txt;8;7;4;optimal;true;240;240;0,112
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_05.txt;8;7;5;optimal;true;248,4;248,4;0,274
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_06.txt;8;7;6;optimal;true;254;254;0,19
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_07.txt;8;7;7;optimal;true;204,4;204,4;0,18
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_08.txt;8;7;8;optimal;true;236,8;236,8;0,195
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_09.txt;8;7;9;optimal;true;238,8;238,8;0,164
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_10.txt;8;7;10;optimal;true;214;214;0,29
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_11.txt;8;7;11;optimal;true;217,2;217,2;0,124
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_12.txt;8;7;12;optimal;true;215,6;215,6;0,196
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_13.txt;8;7;13;optimal;true;260,4;260,4;0,153
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_14.txt;8;7;14;optimal;true;256;256;0,098
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_15.txt;8;7;15;optimal;true;236,8;236,8;0,171
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_16.txt;8;7;16;optimal;true;213,6;213,6;0,133
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_17.txt;8;7;17;optimal;true;260,8;260,8;0,127
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_18.txt;8;7;18;optimal;true;231,2;231,2;0,17
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_19.txt;8;7;19;optimal;true;256,4;256,4;0,234
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_20.txt;8;7;20;optimal;true;236,4;236,4;0,228
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_21.txt;8;7;21;optimal;true;207,6;207,6;0,215
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_22.txt;8;7;22;optimal;true;260;260;0,468
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_23.txt;8;7;23;optimal;true;260,8;260,8;0,321
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_24.txt;8;7;24;optimal;true;217,6;217,6;0,087
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_25.txt;8;7;25;optimal;true;239,2;239,2;0,097
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_26.txt;8;7;26;optimal;true;223,2;223,2;0,238
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_27.txt;8;7;27;optimal;true;229,2;229,2;0,087
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_28.txt;8;7;28;optimal;true;263,2;263,2;0,246
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_29.txt;8;7;29;optimal;true;223,6;223,6;0,138
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store2_30.txt;8;7;30;optimal;true;213,2;213,2;0,242
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_01.txt;8;7;1;optimal;true;222;222;0,279
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_02.txt;8;7;2;optimal;true;167,6;167,6;0,184
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_03.txt;8;7;3;optimal;true;160,8;160,8;0,193
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_04.txt;8;7;4;optimal;true;249,2;249,2;0,252
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_05.txt;8;7;5;optimal;true;164;164;0,444
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_06.txt;8;7;6;optimal;true;198,8;198,8;0,189
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_07.txt;8;7;7;optimal;true;213,6;213,6;0,191
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_08.txt;8;7;8;optimal;true;140,4;140,4;0,131
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_09.txt;8;7;9;optimal;true;202;202;0,258
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_10.txt;8;7;10;optimal;true;160,8;160,8;0,171
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_11.txt;8;7;11;optimal;true;142,4;142,4;0,071
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_12.txt;8;7;12;optimal;true;154;154;0,087
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_13.txt;8;7;13;optimal;true;159,6;159,6;0,069
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_14.txt;8;7;14;optimal;true;150;150;0,112
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_15.txt;8;7;15;optimal;true;190;190;0,158
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_16.txt;8;7;16;optimal;true;153,2;153,2;0,124
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_17.txt;8;7;17;optimal;true;168,8;168,8;0,199
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_18.txt;8;7;18;optimal;true;146,8;146,8;0,065
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_19.txt;8;7;19;optimal;true;261,6;261,6;0,236
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_20.txt;8;7;20;optimal;true;190,8;190,8;0,166
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_21.txt;8;7;21;optimal;true;174;174;0,852
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_22.txt;8;7;22;optimal;true;166,8;166,8;0,187
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_23.txt;8;7;23;optimal;true;149,2;149,2;0,103
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_24.txt;8;7;24;optimal;true;135,2;135,2;0,062
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_25.txt;8;7;25;optimal;true;176;176;0,162
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_26.txt;8;7;26;optimal;true;171,2;171,2;0,214
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_27.txt;8;7;27;optimal;true;174,4;174,4;0,138
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_28.txt;8;7;28;optimal;true;171,2;171,2;0,072
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_29.txt;8;7;29;optimal;true;173,2;173,2;0,317
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store3_30.txt;8;7;30;optimal;true;275,2;275,2;0,19
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_01.txt;8;7;1;optimal;true;258;258;0,175
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_02.txt;8;7;2;optimal;true;279,2;279,2;0,251
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_03.txt;8;7;3;optimal;true;276;276;0,186
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_04.txt;8;7;4;optimal;true;274,4;274,4;0,154
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_05.txt;8;7;5;optimal;true;253,2;253,2;0,145
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_06.txt;8;7;6;optimal;true;269,6;269,6;0,331
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_07.txt;8;7;7;optimal;true;270,4;270,4;0,209
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_08.txt;8;7;8;optimal;true;276,4;276,4;0,283
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_09.txt;8;7;9;optimal;true;263,2;263,2;0,341
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_10.txt;8;7;10;optimal;true;254,4;254,4;0,171
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_11.txt;8;7;11;optimal;true;284,8;284,8;0,253
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_12.txt;8;7;12;optimal;true;256,8;256,8;0,284
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_13.txt;8;7;13;optimal;true;273,2;273,2;0,187
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_14.txt;8;7;14;optimal;true;270,8;270,8;0,162
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_15.txt;8;7;15;optimal;true;263,6;263,6;0,21
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_16.txt;8;7;16;optimal;true;249,2;249,2;0,102
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_17.txt;8;7;17;optimal;true;264,8;264,8;0,175
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_18.txt;8;7;18;optimal;true;254,8;254,8;0,14
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_19.txt;8;7;19;optimal;true;280;280;0,218
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_20.txt;8;7;20;optimal;true;253,2;253,2;0,163
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_21.txt;8;7;21;optimal;true;288,8;288,8;0,147
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_22.txt;8;7;22;optimal;true;278;278;0,352
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_23.txt;8;7;23;optimal;true;273,2;273,2;0,225
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_24.txt;8;7;24;optimal;true;277,2;277,2;0,139
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_25.txt;8;7;25;optimal;true;270,4;270,4;0,27
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_26.txt;8;7;26;optimal;true;247,2;247,2;0,161
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_27.txt;8;7;27;optimal;true;272;272;0,334
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_28.txt;8;7;28;optimal;true;275,2;275,2;0,235
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_29.txt;8;7;29;optimal;true;282;282;0,178
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store4_30.txt;8;7;30;optimal;true;263,6;263,6;0,204
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_01.txt;8;7;1;optimal;true;214,8;214,8;0,307
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_02.txt;8;7;2;optimal;true;178,8;178,8;0,097
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_03.txt;8;7;3;optimal;true;214,4;214,4;0,278
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_04.txt;8;7;4;optimal;true;207,2;207,2;0,158
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_05.txt;8;7;5;optimal;true;213,2;213,2;0,199
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_06.txt;8;7;6;optimal;true;180,8;180,8;0,114
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_07.txt;8;7;7;optimal;true;205,2;205,2;0,148
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_08.txt;8;7;8;optimal;true;204;204;0,283
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_09.txt;8;7;9;optimal;true;204;204;0,159
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_10.txt;8;7;10;optimal;true;162;162;0,106
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_11.txt;8;7;11;optimal;true;215,2;215,2;0,141
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_12.txt;8;7;12;optimal;true;209,6;209,6;0,251
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_13.txt;8;7;13;optimal;true;168;168;0,093
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_14.txt;8;7;14;optimal;true;219,6;219,6;0,196
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_15.txt;8;7;15;optimal;true;256,8;256,8;0,219
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_16.txt;8;7;16;optimal;true;186;186;0,101
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_17.txt;8;7;17;optimal;true;187,2;187,2;0,154
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_18.txt;8;7;18;optimal;true;179,6;179,6;0,242
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_19.txt;8;7;19;optimal;true;220,8;220,8;0,201
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_20.txt;8;7;20;optimal;true;222,8;222,8;0,297
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_21.txt;8;7;21;optimal;true;183,2;183,2;0,159
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_22.txt;8;7;22;optimal;true;213,2;213,2;0,326
OrderBatching;BAHCECI_ONCAN;Pr_28_4_07_Store5_23.txt;8;7;23;optimal;true;176;176;0,149
