storage,source_variant,capacity,num_orders,inst_num,bks_value,bks_is_opt,bks_source_policy,optimal_block_bks,any_policy_improves_optimal,source,doi
UDD,Traversal,30,60,31,13464,True,optimal,13464,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,60,32,14104,True,optimal,14104,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,60,33,11735,True,optimal,11735,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,60,34,12741,True,optimal,12741,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,60,35,13488,True,optimal,13488,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,60,36,12824,True,optimal,12824,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,60,37,12261,True,optimal,12261,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,60,38,12690,True,optimal,12690,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,60,39,10981,True,optimal,10981,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,0,18190,True,optimal,18190,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,1,15542,True,optimal,15542,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,2,15549,True,optimal,15549,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,3,16809,True,optimal,16809,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,4,16149,True,optimal,16149,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,5,16036,True,optimal,16036,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,6,14661,True,optimal,14661,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,7,14839,True,optimal,14839,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,8,17525,True,optimal,17525,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,9,16705,True,optimal,16705,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,10,15287,True,optimal,15287,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,11,15653,True,optimal,15653,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,12,14742,True,optimal,14742,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,13,14775,True,optimal,14775,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,14,15256,True,optimal,15256,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,15,15952,True,optimal,15952,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,16,17280,True,optimal,17280,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,17,14039,True,optimal,14039,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,18,13596,True,optimal,13596,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,19,15982,True,optimal,15982,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,20,16272,True,optimal,16272,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,21,13383,True,optimal,13383,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,22,16061,True,optimal,16061,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,23,14894,True,optimal,14894,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,24,14747,True,optimal,14747,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,25,15137,True,optimal,15137,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,26,14734,True,optimal,14734,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,27,14620,True,optimal,14620,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,28,13898,True,optimal,13898,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,29,14073,True,optimal,14073,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,30,17856,True,optimal,17856,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,31,15622,True,optimal,15622,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,32,13936,True,optimal,13936,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,33,13621,True,optimal,13621,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,34,15646,True,optimal,15646,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,35,15207,True,optimal,15207,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,36,18059,True,optimal,18059,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,37,15367,True,optimal,15367,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,38,15277,True,optimal,15277,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,70,39,14398,True,optimal,14398,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,0,18930,True,optimal,18930,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,1,18357,True,optimal,18357,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,2,16778,True,optimal,16778,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,3,17961,True,optimal,17961,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,4,19708,True,optimal,19708,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,5,18142,True,optimal,18142,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,6,17297,True,optimal,17297,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,7,16932,True,optimal,16932,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,8,16334,True,optimal,16334,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,9,15936,True,optimal,15936,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,10,17412,True,optimal,17412,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,11,17342,True,optimal,17342,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,12,18384,True,optimal,18384,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,13,17717,True,optimal,17717,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,14,17832,True,optimal,17832,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,15,18042,True,optimal,18042,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,16,16152,True,optimal,16152,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,17,17089,True,optimal,17089,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,18,16594,True,optimal,16594,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,19,17760,True,optimal,17760,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,20,18657,True,optimal,18657,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,21,19206,True,optimal,19206,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,22,16406,True,optimal,16406,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,23,18120,True,optimal,18120,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,24,19689,True,optimal,19689,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,25,17252,True,optimal,17252,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,26,15564,True,optimal,15564,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,27,18654,True,optimal,18654,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,28,17774,True,optimal,17774,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,29,19834,True,optimal,19834,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,30,17251,True,optimal,17251,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,31,16638,True,optimal,16638,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,32,18218,True,optimal,18218,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,33,16537,True,optimal,16537,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,34,18185,True,optimal,18185,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,35,17003,True,optimal,17003,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,36,18504,True,optimal,18504,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,37,17747,True,optimal,17747,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,38,18341,True,optimal,18341,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,80,39,16301,True,optimal,16301,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,0,19410,True,optimal,19410,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,1,19020,True,optimal,19020,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,2,19491,True,optimal,19491,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,3,20086,True,optimal,20086,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,4,19108,True,optimal,19108,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,5,19633,True,optimal,19633,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,6,19717,True,optimal,19717,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,7,21090,True,optimal,21090,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,8,20042,True,optimal,20042,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,9,18784,True,optimal,18784,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,10,21981,True,optimal,21981,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,11,19655,True,optimal,19655,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,12,17589,True,optimal,17589,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,13,18445,True,optimal,18445,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,14,18262,True,optimal,18262,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,15,20967,True,optimal,20967,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,16,18133,True,optimal,18133,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,17,17290,True,optimal,17290,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,18,19764,True,optimal,19764,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,19,18334,True,optimal,18334,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,20,20835,True,optimal,20835,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,21,18529,True,optimal,18529,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,22,19463,True,optimal,19463,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,23,19218,True,optimal,19218,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,24,18403,True,optimal,18403,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,25,19083,True,optimal,19083,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,26,20176,True,optimal,20176,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,27,18943,True,optimal,18943,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,28,21184,True,optimal,21184,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,29,20266,True,optimal,20266,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,30,22040,True,optimal,22040,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,31,19147,True,optimal,19147,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,32,18800,True,optimal,18800,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,33,20693,True,optimal,20693,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,34,19692,True,optimal,19692,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,35,19714,True,optimal,19714,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,36,20936,True,optimal,20936,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,37,19131,True,optimal,19131,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,38,19768,True,optimal,19768,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,90,39,19529,True,optimal,19529,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,0,20397,True,optimal,20397,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,1,23887,True,optimal,23887,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,2,22093,True,optimal,22093,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,3,21831,True,optimal,21831,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,4,24854,True,optimal,24854,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,5,21854,True,optimal,21854,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,6,21375,True,optimal,21375,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,7,22684,True,optimal,22684,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,8,22385,True,optimal,22385,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,9,21107,True,optimal,21107,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,10,21184,True,optimal,21184,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,11,20511,True,optimal,20511,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,12,22257,True,optimal,22257,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,13,22778,True,optimal,22778,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,14,20551,True,optimal,20551,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,15,22267,True,optimal,22267,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,16,22263,True,optimal,22263,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,17,21037,True,optimal,21037,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,18,25656,True,optimal,25656,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,19,21408,True,optimal,21408,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,20,22338,True,optimal,22338,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,21,20397,True,optimal,20397,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,22,22442,True,optimal,22442,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,23,20698,True,optimal,20698,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,24,20229,True,optimal,20229,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,25,21195,True,optimal,21195,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,26,21508,True,optimal,21508,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,27,20272,True,optimal,20272,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,28,21229,True,optimal,21229,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,29,20518,True,optimal,20518,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,30,21978,True,optimal,21978,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,31,24247,True,optimal,24247,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,32,20232,True,optimal,20232,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,33,20734,True,optimal,20734,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,34,22176,True,optimal,22176,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,35,22395,True,optimal,22395,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,36,20219,True,optimal,20219,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,37,22924,True,optimal,22924,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,38,24028,True,optimal,24028,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,30,100,39,21158,True,optimal,21158,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,0,3674,True,optimal,3674,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,1,2904,True,optimal,2904,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,2,3513,True,optimal,3513,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,3,3284,True,optimal,3284,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,4,3425,True,optimal,3425,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,5,4183,True,optimal,4183,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,6,3291,True,optimal,3291,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,7,2825,True,optimal,2825,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,8,3842,True,optimal,3842,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,9,3077,True,optimal,3077,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,10,2912,True,optimal,2912,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,11,3757,True,optimal,3757,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,12,3671,True,optimal,3671,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,13,3333,True,optimal,3333,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,14,2866,True,optimal,2866,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,15,2824,True,optimal,2824,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,16,3282,True,optimal,3282,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,17,3192,True,optimal,3192,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,18,3245,True,optimal,3245,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,19,2911,True,optimal,2911,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,20,3466,True,optimal,3466,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,21,3297,True,optimal,3297,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,22,2931,True,optimal,2931,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,23,2704,True,optimal,2704,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,24,3326,True,optimal,3326,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,25,2890,True,optimal,2890,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,26,3138,True,optimal,3138,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,27,2824,True,optimal,2824,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,28,2908,True,optimal,2908,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,29,3069,True,optimal,3069,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,30,2882,True,optimal,2882,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,31,3285,True,optimal,3285,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,32,3242,True,optimal,3242,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,33,3777,True,optimal,3777,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,34,3058,True,optimal,3058,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,35,2797,True,optimal,2797,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,36,3255,True,optimal,3255,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,37,2935,True,optimal,2935,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,38,2957,True,optimal,2957,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,20,39,3220,True,optimal,3220,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,0,4621,True,optimal,4621,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,1,5664,True,optimal,5664,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,2,4797,True,optimal,4797,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,3,4274,True,optimal,4274,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,4,5198,True,optimal,5198,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,5,4668,True,optimal,4668,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,6,5230,True,optimal,5230,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,7,5259,True,optimal,5259,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,8,5202,True,optimal,5202,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,9,4491,True,optimal,4491,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,10,4747,True,optimal,4747,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,11,5285,True,optimal,5285,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,12,4634,True,optimal,4634,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,13,4807,True,optimal,4807,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,14,4113,True,optimal,4113,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,15,5066,True,optimal,5066,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,16,5146,True,optimal,5146,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,17,5066,True,optimal,5066,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,18,4789,True,optimal,4789,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,19,4707,True,optimal,4707,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,20,4054,True,optimal,4054,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,21,5200,True,optimal,5200,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,22,5518,True,optimal,5518,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,23,4781,True,optimal,4781,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,24,4777,True,optimal,4777,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,25,5305,True,optimal,5305,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
UDD,Traversal,45,30,26,5064,True,optimal,5064,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
