instance_set,instance_name,reference_value,reference_runtime,reference_is_opt,reference_type,reference_source,reference_policy
SPRP-SS,varying_F5_m25_C180_a7_37,532.0,2.00307,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_38,416.0,8.16779,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_39,544.0,2.81082,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_4,472.0,7.066350000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_40,630.0,2.20491,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_41,410.0,0.450592,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_42,474.0,4.33246,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_43,524.0,2.7382600000000004,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_44,456.0,4.73322,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_45,494.0,3.16278,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_46,532.0,2.24056,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_47,704.0,0.872436,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_48,692.0,1.56078,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_49,442.0,5.08351,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_5,642.0,0.433085,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_6,422.0,4.06185,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_7,404.0,0.215784,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_8,668.0,0.16705899999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C180_a7_9,546.0,2.62788,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_0,208.0,3.06708,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_1,242.0,0.848938,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_10,272.0,1.67479,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_11,290.0,0.61438,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_12,238.0,1.9219300000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_13,254.0,0.529826,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_14,186.0,1.98865,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_15,192.0,0.504756,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_16,174.0,1.59353,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_17,282.0,0.573609,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_18,192.0,2.7271799999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_19,220.0,1.6569800000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_2,284.0,0.812688,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_20,288.0,0.5354779999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_21,290.0,0.605241,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_22,266.0,0.721662,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_23,182.0,1.98566,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_24,220.0,1.31973,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_25,292.0,0.919263,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_26,250.0,0.904686,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_27,214.0,1.54756,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_28,238.0,1.05267,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_29,214.0,0.577154,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_3,254.0,0.6168429999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_30,272.0,0.848607,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_31,234.0,2.48679,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_32,292.0,2.11328,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_33,172.0,0.798064,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_34,244.0,0.5631849999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_35,224.0,2.38382,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_36,256.0,2.04056,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_37,260.0,0.733634,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_38,228.0,0.681957,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_39,282.0,1.80352,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_4,174.0,2.34827,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_40,250.0,0.355664,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_41,192.0,0.622679,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_42,260.0,0.778842,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_43,230.0,0.964641,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_44,192.0,1.7572999999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_45,230.0,0.9363579999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_46,232.0,1.59996,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_47,176.0,1.72527,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_48,252.0,1.1308,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_49,248.0,1.60333,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_5,282.0,1.32646,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_6,304.0,1.66816,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_7,174.0,0.416922,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_8,278.0,0.7644070000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a15_9,250.0,2.3779299999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_0,334.0,1.29019,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_1,380.0,2.2968,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_10,394.0,1.3377000000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_11,382.0,0.907868,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_12,316.0,1.09325,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_13,344.0,1.72258,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_14,352.0,0.63375,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_15,344.0,2.65766,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_16,266.0,4.00211,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_17,360.0,1.01427,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_18,302.0,2.23291,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_19,338.0,1.44735,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_2,366.0,2.5613200000000003,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_20,408.0,0.841649,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_21,356.0,0.9710890000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_22,364.0,3.33383,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_23,314.0,4.35517,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_24,292.0,3.9739299999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_25,354.0,1.49123,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_26,314.0,0.75249,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_27,352.0,0.876787,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_28,312.0,3.41163,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_29,326.0,2.81606,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_3,356.0,1.2361099999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_30,316.0,2.7974099999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_31,336.0,1.6511099999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_32,386.0,0.879889,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_33,348.0,0.757458,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_34,330.0,1.2458699999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_35,340.0,2.35285,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_36,336.0,2.26041,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_37,434.0,0.571905,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_38,282.0,2.20513,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_39,360.0,2.83606,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_4,240.0,0.889156,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_40,358.0,1.05766,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_41,328.0,3.07554,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_42,392.0,2.56499,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_43,354.0,1.2118900000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_44,376.0,0.637423,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_45,390.0,0.578093,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_46,304.0,3.3224299999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_47,300.0,3.2015700000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_48,406.0,0.6989059999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_49,400.0,1.4486199999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_5,338.0,1.61338,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_6,418.0,3.8185100000000003,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_7,270.0,0.852399,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_8,372.0,1.38669,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a30_9,354.0,1.71373,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_0,116.0,0.461655,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_1,134.0,0.6024539999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_10,162.0,0.250117,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_11,64.0,0.0765557,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_12,92.0,1.43586,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_13,174.0,0.698882,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_14,58.0,0.75299,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_15,66.0,0.366376,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_16,92.0,0.211927,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_17,204.0,0.0531795,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_18,52.0,0.17810800000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_19,186.0,0.866889,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_2,80.0,0.81177,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_20,32.0,0.104203,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_21,190.0,0.378484,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_22,94.0,0.326189,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_23,138.0,0.476345,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_24,88.0,0.0939207,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_25,186.0,0.331755,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_26,208.0,0.924141,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_27,78.0,1.1696099999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_28,68.0,0.712052,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_29,94.0,1.11315,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_3,64.0,0.0797406,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_30,154.0,0.713159,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_31,170.0,1.1138599999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_32,140.0,0.49925,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_33,92.0,0.960092,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_34,80.0,0.753651,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_35,72.0,0.559118,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_36,76.0,1.03369,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_37,140.0,0.914474,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_38,92.0,3.0925599999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_39,74.0,1.16712,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_4,74.0,0.240893,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_40,126.0,0.890624,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_41,98.0,1.20861,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_42,176.0,0.502537,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_43,52.0,0.840802,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_44,82.0,0.803449,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_45,88.0,1.0670899999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_46,74.0,0.943958,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_47,90.0,0.999058,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_48,120.0,0.321739,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_49,152.0,0.48162900000000003,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_5,98.0,2.9489099999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_6,164.0,1.71499,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_7,62.0,0.941662,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_8,74.0,1.52024,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a3_9,38.0,0.117904,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_0,164.0,0.349497,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_1,174.0,0.929813,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_10,192.0,0.664552,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_11,108.0,0.5520579999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_12,92.0,0.258993,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_13,198.0,0.587489,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_14,112.0,0.527865,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_15,94.0,1.5791099999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_16,120.0,0.464391,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_17,224.0,0.104157,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_18,122.0,1.3323900000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_19,206.0,1.3823599999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_2,224.0,1.03012,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_20,122.0,0.362437,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_21,240.0,0.7488619999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_22,206.0,0.423272,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_23,148.0,1.81931,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_24,144.0,1.05833,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_25,282.0,0.263277,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_26,224.0,1.32273,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_27,112.0,0.365572,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_28,158.0,1.72873,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_29,108.0,1.6174000000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_3,134.0,0.557449,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_30,170.0,2.10845,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_31,198.0,0.5633250000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_32,222.0,0.7516860000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_33,118.0,0.202104,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_34,98.0,1.6855,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_35,128.0,1.3094400000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_36,152.0,1.7059000000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_37,170.0,0.392943,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_38,138.0,2.6280300000000003,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_39,166.0,0.7399779999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_4,100.0,1.1276300000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_40,160.0,1.66101,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_41,160.0,1.11572,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_42,226.0,0.31893,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_43,130.0,0.691626,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_44,116.0,0.255345,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_45,192.0,0.565083,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_46,182.0,0.689611,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_47,150.0,1.18144,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_48,156.0,1.20516,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_49,200.0,0.6894,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_5,132.0,1.56651,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_6,170.0,0.9747469999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_7,132.0,0.7263229999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_8,206.0,1.08101,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C30_a7_9,132.0,1.38686,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_0,454.0,4.07141,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_1,382.0,1.88025,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_10,274.0,1.8335899999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_11,350.0,0.784208,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_12,212.0,0.474292,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_13,372.0,1.63778,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_14,416.0,1.1532200000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_15,294.0,1.75465,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_16,374.0,1.0388199999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_17,248.0,1.96155,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_18,300.0,2.86821,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_19,288.0,0.538304,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_2,382.0,0.796004,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_20,352.0,0.44215899999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_21,360.0,0.869023,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_22,318.0,0.816177,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_23,492.0,0.68023,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_24,362.0,2.31302,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_25,302.0,2.32809,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_26,640.0,1.2705899999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_27,332.0,2.0765,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_28,368.0,2.03364,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_29,336.0,1.83236,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_3,332.0,0.6642910000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_30,358.0,3.7370799999999997,True,optimum,Heßler & Irnich (2024),exact
